#OTU ID	Mb	2246	20170915_CBN_XSSCB2017_24	20170915_CBN_XSSCB2017_13	2232	2220	20170915_CBN_XSSCB2017_25	2019-08-23_CBN_KHI-18-1	2247	2209	2019-08-23_CBN_KPL-18-1	2019-08-23_CBN_KP-16-1	2200	2019-08-23_CBN_KSP-18-1	2223
1303	22875863.0	0.0	0.0	0.0	0.0	626889.0	0.0	373416.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2214991.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3305	0.0	929528.0	0.0	0.0	0.0	0.0	0.0	0.0	2819208.0	0.0	0.0	0.0	0.0	0.0	0.0
1097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	644916.0	0.0	0.0	0.0	0.0	0.0	0.0
1899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	368224.0	0.0	0.0	1320026.0	0.0	0.0
3647	0.0	0.0	0.0	0.0	2312779.0	0.0	0.0	0.0	0.0	52386550.0	0.0	0.0	19574469.0	0.0	0.0
2561	0.0	0.0	0.0	0.0	0.0	0.0	6042560.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
232	0.0	0.0	1105280.0	2880130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2036	0.0	0.0	0.0	0.0	0.0	362603.0	0.0	0.0	0.0	0.0	1268928.0	0.0	0.0	992218.0	0.0
3851	0.0	0.0	0.0	0.0	0.0	6314460.0	0.0	0.0	0.0	28790600.0	0.0	0.0	28387200.0	0.0	0.0
212	0.0	0.0	2852846.0	630833.0	0.0	0.0	3760915.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3226	2793000.0	541922.0	0.0	0.0	0.0	0.0	0.0	0.0	1395679.0	0.0	0.0	0.0	0.0	0.0	0.0
1502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	243113.0	0.0	14688300.0	0.0	0.0	16483470.0	0.0
1437	0.0	0.0	0.0	0.0	0.0	23950590.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1258	0.0	0.0	0.0	57993700.0	1766104.0	33241160.0	29110480.0	2032615.0	0.0	14435900.0	1925064.0	3427336.0	61726240.0	5300453.0	1117568.0
3584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	257512.0	0.0	0.0	265928.0	8616582.0	0.0	303091.0	2457139.0
2420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	169074.0	0.0	0.0	562733.0	0.0	0.0	353822.0	0.0
106	1540550.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1312701.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2985080.0	0.0	0.0	0.0
110	0.0	0.0	0.0	580041.0	0.0	0.0	526265.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2232	0.0	0.0	6881620.0	2426200.0	0.0	0.0	0.0	0.0	0.0	1543260.0	1986839.0	0.0	0.0	5368261.0	0.0
459	0.0	0.0	0.0	0.0	1650330.0	0.0	0.0	0.0	0.0	41384460.0	0.0	0.0	82806968.0	0.0	0.0
1317	16476855.0	0.0	0.0	0.0	0.0	542574.0	0.0	0.0	0.0	0.0	0.0	271868.0	0.0	0.0	0.0
1279	0.0	0.0	0.0	0.0	1252144.0	18793700.0	0.0	894481.0	0.0	0.0	671747.0	0.0	0.0	460859.0	489658.0
390	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	817259.0	0.0	0.0	0.0	0.0	0.0
3446	0.0	0.0	0.0	0.0	0.0	522245.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129928.0
2969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1655121.0	0.0	0.0
2045	0.0	3926100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	760277.0	0.0	0.0	1958501.0	647253.0	0.0	3652403.0	0.0
2091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4750993.0	0.0	0.0	10817230.0	0.0	0.0	9831922.0	0.0
955	0.0	0.0	0.0	0.0	3245545.0	17418240.0	0.0	0.0	0.0	0.0	0.0	0.0	4461890.0	0.0	0.0
